,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-06-08,0.000112416,0.000112946,0.000109443,0.000102387,0.000112767,0.018512538,0.000112649,32.2375,32.3025,31.71,31.9575
2015-06-09,0.000208578,0.000182699,0.000170137,0.000171304,0.000245472,0.019393592,0.000135332,31.6825,32.02,31.405,31.85
2015-06-10,0.000326217,7.87E-05,9.51E-05,8.43E-05,6.52E-05,0.011586894,5.28E-05,31.98875,32.335,31.9625,32.215
2015-06-11,0.000131167,7.79E-05,9.12E-05,8.12E-05,8.73E-05,0.013144858,5.79E-05,32.28625,32.545,32.12,32.1925
2015-06-12,0.000135951,0.000113672,7.74E-05,9.29E-05,0.000110705,0.010096748,3.71E-05,32.04625,32.1025,31.78,31.789975
2015-06-15,0.000366708,0.000176154,0.000145235,8.27E-05,0.000114902,0.012018805,6.79E-05,31.52625,31.8075,31.4275,31.732525
2015-06-16,7.16E-05,5.10E-05,4.57E-05,4.69E-05,3.84E-05,0.01164359,3.93E-05,31.775,31.9625,31.5925,31.8975
2015-06-17,8.80E-05,6.68E-05,6.10E-05,5.66E-05,5.12E-05,0.008875682,5.11E-05,31.93875,31.97,31.6875,31.82375
2015-06-18,5.21E-05,4.63E-05,4.08E-05,4.61E-05,4.42E-05,0.00853134,2.94E-05,31.805,32.0775,31.805,31.959375
2015-06-19,4.17E-05,3.73E-05,4.46E-05,5.05E-05,3.28E-05,0.011171543,3.17E-05,31.93125,31.955,31.6,31.605
2015-06-22,0.000121252,9.91E-05,9.33E-05,9.12E-05,8.87E-05,0.007682095,2.80E-05,31.865,32.015,31.77,31.9025
2015-06-23,5.06E-05,3.57E-05,4.69E-05,4.31E-05,2.61E-05,0.005737431,3.57E-05,31.86,31.9,31.7175,31.755025
2015-06-24,0.000100184,0.000114958,0.000148252,0.000201273,0.00019919,0.020627312,0.000126457,31.7925,32.45,31.7875,32.0475
2015-06-25,0.00010817,9.73E-05,5.81E-05,4.60E-05,5.22E-05,0.013245227,4.80E-05,32.21875,32.3,31.875,31.8775
2015-06-26,6.88E-05,8.25E-05,6.48E-05,6.49E-05,6.22E-05,0.011630779,7.11E-05,31.9375,31.9975,31.6275,31.7025
2015-06-29,0.000231897,0.00023844,0.000158087,0.000157245,6.29E-05,0.015860065,7.46E-05,31.36625,31.6175,31.12,31.135525
2015-06-30,0.000191563,0.000146642,0.000107793,0.00011864,5.89E-05,0.010040725,7.46E-05,31.3925,31.53,31.215,31.36
