,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-04-28,0.000122737,0.000110516,0.000147353,6.38E-05,7.76E-05,0.014305359,6.98E-05,110.05,111.24,109.66,111.1001
2015-04-29,0.000325352,0.000179432,0.000124879,0.000100137,0.000117137,0.011756594,0.000124363,110.82,111.989,110.6801,111.71
2015-04-30,0.000182777,0.000137458,0.000129244,0.000100684,0.000110344,0.015454036,0.000120065,112.04,112.16,110.44,111.0999
2015-05-01,0.000349641,0.000301819,0.000171567,0.000254112,0.000290848,0.022497573,9.49E-05,110.6095,110.8,108.3351,109.01
2015-05-04,0.000103512,6.41E-05,6.06E-05,6.61E-05,8.32E-05,0.013410981,8.13E-05,109.36,109.44,107.9821,108.28
2015-05-05,0.000147637,0.000132537,0.000128496,0.000171276,0.000226516,0.017712572,8.28E-05,109.04,109.93,108,108.028
2015-05-06,0.000233505,0.000228417,0.000187576,0.000153809,9.83E-05,0.020569835,0.000115792,109.125,109.53,107.3,107.94
2015-05-07,0.00010969,0.000107311,0.000115894,0.000150131,0.000125401,0.014053933,9.27E-05,107.66,108.2,106.69,107.575
2015-05-08,0.000211938,0.000158753,6.91E-05,4.29E-05,2.74E-05,0.012858047,9.42E-05,108.4,108.8,107.41,108.675
2015-05-11,0.000369567,5.96E-05,6.48E-05,6.79E-05,8.44E-05,0.012430572,6.29E-05,108.65,108.6725,107.33,107.3699
2015-05-12,7.92E-05,6.14E-05,4.86E-05,3.80E-05,4.36E-05,0.00836825,3.76E-05,107.44,108,107.1,107.565
2015-05-13,0.000125455,7.48E-05,6.60E-05,7.90E-05,7.94E-05,0.010844987,5.28E-05,107.955,108.47,107.3,107.7
2015-05-14,7.96E-05,8.64E-05,7.27E-05,0.000103141,0.000132619,0.01178,5.91E-05,108.02,109.3,108.02,108.3809
2015-05-15,0.000176718,0.000197726,0.000174558,0.000148554,0.000114965,0.012820688,4.01E-05,107.19,108.33,106.95,108.03
2015-05-18,0.000398747,8.98E-05,7.90E-05,0.000111362,0.000105974,0.008850752,3.53E-05,107.49,107.5275,106.58,106.6477
2015-05-19,9.20E-05,8.27E-05,5.68E-05,6.88E-05,6.74E-05,0.012304935,3.10E-05,105.98,106.3,105,105.0362
2015-05-20,0.000138883,9.39E-05,0.000102589,8.55E-05,5.53E-05,0.010634358,8.97E-05,105.4,105.88,104.76,105.2503
2015-05-21,0.000191389,0.000124374,7.49E-05,7.44E-05,6.03E-05,0.009169606,5.29E-05,105.95,106.27,105.3,105.49
2015-05-22,0.000101415,6.28E-05,5.23E-05,3.53E-05,3.79E-05,0.006463286,2.50E-05,105.06,105.55,104.87,104.92
2015-05-26,0.000121654,0.000140368,0.000121528,0.000102975,6.66E-05,0.014563598,4.74E-05,104.18,104.44,102.93,103.3079
2015-05-27,8.17E-05,7.58E-05,7.17E-05,4.60E-05,5.50E-05,0.010159353,7.59E-05,103.37,103.78,102.731,103.09
2015-05-28,0.000118917,8.20E-05,6.88E-05,7.76E-05,5.17E-05,0.010106019,7.26E-05,102.865,103.4199,102.38,103.28
2015-05-29,0.000109744,5.95E-05,6.17E-05,7.14E-05,8.61E-05,0.008727751,6.82E-05,103.14,103.57,102.67,103.01
2015-06-01,0.00010601,5.67E-05,3.84E-05,3.28E-05,4.25E-05,0.012122536,4.45E-05,103.41,103.74,102.49,102.61
2015-06-02,8.37E-05,6.27E-05,4.33E-05,5.58E-05,6.13E-05,0.009745716,6.02E-05,102.65,103.11,102.11,102.607
2015-06-03,9.28E-05,6.90E-05,6.90E-05,6.73E-05,6.21E-05,0.012166192,6.50E-05,102.4,103.37,102.12,102.19
2015-06-04,0.000117919,0.000104902,6.19E-05,7.85E-05,7.10E-05,0.013671224,6.41E-05,101.89,102.37,100.98,101.42
2015-06-05,0.000195927,8.79E-05,0.000110994,0.000128081,0.000148196,0.019832697,0.000132659,101.23,103.0945,101.07,101.58
2015-06-08,0.00014831,0.000123059,0.000110749,7.51E-05,5.39E-05,0.013317629,4.94E-05,101.27,101.29,99.95,100.42
2015-06-09,9.73E-05,0.000123758,0.000100726,0.000127444,0.000111805,0.010125161,8.22E-05,100.695,101.25,100.23,100.355
2015-06-10,0.000640073,0.00039738,0.000221574,0.000176225,0.000177484,0.010043934,9.48E-05,102.565,102.565,101.54,101.86
2015-06-11,8.51E-05,6.37E-05,6.80E-05,7.26E-05,5.80E-05,0.012405397,5.26E-05,101.87,102.2,100.94,101.1
