,RV_15s,RV_2min,RV_5min,RV_10min,RV_15min,DR,RK,open,high,low,close
2015-04-16,6.28E-05,3.86E-05,4.91E-05,4.38E-05,4.71E-05,0.005396318,2.30E-05,100.27,100.3199,99.78,99.7901
2015-04-17,0.000127225,7.76E-05,6.72E-05,4.46E-05,6.67E-05,0.007452729,4.36E-05,99.39,99.8515,99.1101,99.595
2015-04-20,0.000123854,7.81E-05,5.94E-05,6.70E-05,8.92E-05,0.007762778,2.60E-05,100.26,100.87,100.09,100.21
2015-04-21,7.20E-05,6.11E-05,5.34E-05,7.10E-05,6.73E-05,0.008251596,2.24E-05,100.66,100.99,100.1601,100.3
2015-04-22,0.000133613,6.43E-05,3.42E-05,3.87E-05,2.00E-05,0.008268215,3.61E-05,100.6995,100.8,99.97,100.44
2015-04-23,0.000104655,4.84E-05,4.74E-05,5.13E-05,4.20E-05,0.009066968,4.85E-05,100.5,100.82,99.91,100.47
2015-04-24,0.000264383,6.95E-05,5.16E-05,6.21E-05,9.44E-05,0.01518315,5.29E-05,100.14,101.5299,100,101.08
2015-04-27,0.000103647,5.61E-05,5.67E-05,4.17E-05,3.99E-05,0.01108593,4.75E-05,101.12,101.59,100.47,100.5825
2015-04-28,0.000177868,7.99E-05,7.11E-05,9.08E-05,0.000110031,0.016240855,7.90E-05,100.45,100.9455,99.3193,100.76
2015-04-29,0.000134009,8.01E-05,6.15E-05,4.58E-05,5.30E-05,0.007032273,3.97E-05,100.53,100.605,99.9,100.45
2015-04-30,0.00023354,0.000131649,8.70E-05,8.47E-05,0.00010916,0.01386806,6.02E-05,100.07,100.15,98.7707,99.22
2015-05-01,9.77E-05,9.72E-05,8.17E-05,0.000102101,9.29E-05,0.00750041,3.81E-05,99.62,100.37,99.62,100.14
2015-05-04,4.49E-05,2.93E-05,2.25E-05,1.65E-05,9.74E-06,0.003886209,1.60E-05,100.36,100.55,100.16,100.34
2015-05-05,7.51E-05,5.35E-05,5.98E-05,5.37E-05,5.98E-05,0.009621241,4.25E-05,100.13,100.26,99.3,99.5194
2015-05-06,7.35E-05,6.04E-05,7.93E-05,6.82E-05,7.36E-05,0.012189744,6.94E-05,99.6,99.87,98.66,99.17
2015-05-07,8.89E-05,4.82E-05,3.00E-05,2.73E-05,2.99E-05,0.01095984,3.64E-05,99.25,100,98.91,99.66
2015-05-08,0.000398514,0.000126035,0.000178046,0.000212231,0.000264559,0.012141872,5.59E-05,100.48,101.67,100.443,101.45
2015-05-11,7.26E-05,3.83E-05,1.94E-05,1.72E-05,2.19E-05,0.006397,2.32E-05,101.385,101.6532,101.005,101.0603
2015-05-12,6.94E-05,6.69E-05,6.34E-05,8.05E-05,9.43E-05,0.007569397,4.87E-05,100.88,101.05,100.288,100.489
2015-05-13,5.66E-05,4.17E-05,5.18E-05,4.79E-05,5.33E-05,0.00664652,4.08E-05,100.615,101.14,100.47,100.57
2015-05-14,7.52E-05,6.35E-05,6.43E-05,6.51E-05,6.53E-05,0.00951801,2.38E-05,100.905,101.87,100.905,101.799
2015-05-15,4.54E-05,3.45E-05,3.19E-05,3.80E-05,4.02E-05,0.006371899,2.61E-05,101.965,102.32,101.6701,102.3
2015-05-18,0.000432716,4.07E-05,4.84E-05,4.97E-05,7.24E-05,0.01954964,5.39E-05,102.4495,104.34,102.32,103.4199
2015-05-19,5.16E-05,5.01E-05,3.61E-05,2.84E-05,2.68E-05,0.008342431,3.88E-05,103.66,104.1199,103.2549,104.04
2015-05-20,0.000154322,5.08E-05,4.03E-05,5.85E-05,3.49E-05,0.011108664,3.69E-05,104.42,104.47,103.3159,103.6099
2015-05-21,0.000169556,8.09E-05,6.87E-05,4.90E-05,4.73E-05,0.009432606,2.69E-05,102.95,103.3099,102.34,102.41
2015-05-22,0.000123176,3.37E-05,3.86E-05,3.97E-05,4.52E-05,0.025623692,3.28E-05,102.27,103.96,101.33,101.359
2015-05-26,5.31E-05,5.78E-05,4.10E-05,4.16E-05,4.06E-05,0.009499379,3.59E-05,101.23,101.54,100.58,100.839
2015-05-27,6.50E-05,3.86E-05,2.70E-05,1.91E-05,2.31E-05,0.005339147,2.59E-05,101.1695,101.41,100.87,101.1325
2015-05-28,4.69E-05,3.48E-05,3.72E-05,4.15E-05,2.87E-05,0.008636342,4.40E-05,101.01,101.6844,100.81,101.16
2015-05-29,0.000134361,5.96E-05,6.65E-05,8.75E-05,6.63E-05,0.0146376,6.62E-05,101.55,101.576,100.1,100.14
2015-06-01,5.81E-05,4.56E-05,5.64E-05,6.40E-05,4.39E-05,0.008683608,5.34E-05,100.26,100.5897,99.72,100.0001
2015-06-02,6.31E-05,6.76E-05,6.08E-05,8.30E-05,8.85E-05,0.011437869,7.32E-05,99.92,100.24,99.1,99.98
2015-06-03,6.67E-05,4.39E-05,3.08E-05,2.02E-05,2.09E-05,0.005892063,3.36E-05,100.345,100.43,99.84,100.1
2015-06-04,7.23E-05,5.08E-05,4.56E-05,5.48E-05,3.86E-05,0.014132453,4.56E-05,100.16,100.4699,99.06,99.24
2015-06-05,5.55E-05,5.36E-05,7.46E-05,8.89E-05,8.26E-05,0.008815386,4.67E-05,98.95,98.99,98.1212,98.58
2015-06-08,5.77E-05,4.18E-05,4.69E-05,3.52E-05,2.96E-05,0.010257542,4.52E-05,98.6,98.97,97.96,97.97
2015-06-09,8.24E-05,5.90E-05,4.78E-05,2.93E-05,2.52E-05,0.00753798,4.18E-05,98.44,98.54,97.8,98.165
2015-06-10,7.56E-05,6.65E-05,5.07E-05,3.66E-05,3.48E-05,0.013562032,5.20E-05,98.48,99.551,98.21,98.88
2015-06-11,0.000100369,3.87E-05,3.00E-05,2.74E-05,2.55E-05,0.009766981,2.96E-05,99.05,99.8,98.83,99.28
2015-06-12,0.000134077,5.08E-05,3.56E-05,4.59E-05,4.26E-05,0.011239091,3.53E-05,98.99,99.229,98.12,98.3099
2015-06-15,0.000284493,0.000172746,0.000145317,0.000162072,0.000163405,0.008212755,6.34E-05,97.81,97.81,97.01,97.6299
2015-06-16,5.93E-05,6.97E-05,0.000108818,4.06E-05,8.51E-05,0.014112107,5.62E-05,97.5,98.48,97.1,98.33
2015-06-17,7.20E-05,6.06E-05,5.77E-05,5.78E-05,6.62E-05,0.009731428,5.66E-05,98.37,99.1199,98.16,98.7601
2015-06-18,8.47E-05,6.80E-05,8.78E-05,7.58E-05,8.72E-05,0.016950408,6.88E-05,99.12,100.55,98.86,100.33
2015-06-19,7.17E-05,2.78E-05,3.03E-05,3.25E-05,2.13E-05,0.004200426,2.53E-05,99.97,100.2,99.78,99.86
2015-06-22,8.85E-05,4.67E-05,3.80E-05,3.02E-05,3.77E-05,0.008427237,2.66E-05,100.59,100.8362,99.99,100.11
2015-06-23,3.59E-05,3.11E-05,2.95E-05,2.37E-05,3.39E-05,0.0086078,2.86E-05,100.105,100.34,99.48,99.77
2015-06-24,7.33E-05,5.59E-05,7.04E-05,5.02E-05,6.45E-05,0.007340774,3.25E-05,99.51,99.81,99.08,99.364
